sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
cb7307f74af53b9ec42aea810230f979fc36ab6e,Activiti,0,0,0,3,18,2,0,3,0,2,0,3,3,2,0,0,5,0,0,4,30,0,0,0,0,0,3,1,4,5,2,0,0,0,0,0,1,0,1,90,0,90
bee2c96d12501708af65bade7884c7cd0dfe6313,Activiti,0,0,0,3,18,2,0,3,0,2,0,3,3,2,0,0,5,0,0,4,35,0,0,0,0,0,3,1,4,5,2,0,0,0,0,0,2,1,1,95,5,90
bb75dfb9f3c2774dc2c79f1fe0d31f7db9b3ad0b,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612d3bf2ceccd9e1b184e2ae8e8a83ec691e4f0,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0
5fbef703205cf1e3f6cd8a27d13d76b6a69b237e,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473cdd63da26d5b95b96a6fe64e0baae39919bec,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d98df76d7be9d4ea16adac488b4b3617c80e4b6,Activiti,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,8,8,0
7893fa31f522536a78d251587605ec5f4fcbc84a,Activiti,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,10,0,10
dec102411aaa934335196f76cd5a68d60ae1b393,Activiti,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,11,1,10
b06c86710168d636defd9a6c7c8b69c9686197e1,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
